level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
elitist,,,0.171491638847555,0.171491638847555,0.13465096102170365,0.13465096102170365,main
weights_option,,,0.09273427741469803,0.09273427741469803,0.07393745250173359,0.07393745250173359,main
local_restart,,,0.06546549374924343,0.06546549374924343,0.08897754779389538,0.08897754779389538,main
elitist,weights_option,,0.047964128956680244,0.31219004521893323,0.04486955346618959,0.15360081880787327,pairwise
step_size_adaptation,,,0.043765113484988044,0.043765113484988044,0.06020720815511636,0.06020720815511636,main
elitist,step_size_adaptation,,0.038241661634934504,0.25349841396747747,0.0313019297625552,0.15060542334388172,pairwise
mirrored,base_sampler,,0.03211273229483454,0.08378125606432948,0.04103097290357816,0.07918138058382655,pairwise
elitist,local_restart,,0.03170034283688357,0.26865747543368196,0.03286394998863856,0.14039369605255658,pairwise
base_sampler,,,0.027193875356966254,0.027193875356966254,0.039505929339775876,0.039505929339775876,main
mirrored,,,0.02447464841252871,0.02447464841252871,0.025912969364100764,0.025912969364100764,main
mirrored,weights_option,,0.02412165788490799,0.1413305837121347,0.02668041755658402,0.08526127890637854,pairwise
weights_option,local_restart,,0.023688197441174258,0.18188796860511566,0.023941351816121163,0.1394784501550804,pairwise
mirrored,base_sampler,weights_option,0.019872191353132604,0.2383390007759196,0.0227961482685805,0.1141486670996044,triple
base_sampler,weights_option,,0.017829618058851512,0.13775777083051577,0.01726798740656973,0.07905668022273903,pairwise
mirrored,local_restart,,0.015325562008555473,0.10526570417032766,0.021270495301499947,0.10333921979266385,pairwise
mirrored,weights_option,local_restart,0.013622483153501055,0.259432320064609,0.013304906008623075,0.16263928862908125,triple
mirrored,step_size_adaptation,,0.013009281843875193,0.08124904374139195,0.018111833806731197,0.07554794101572694,pairwise
weights_option,step_size_adaptation,,0.01272280279442995,0.149222193694116,0.0150487025179023,0.07883263333860811,pairwise
elitist,weights_option,local_restart,0.012242584723329097,0.4452866639695636,0.010053550579252727,0.1616769067155109,triple
base_sampler,local_restart,,0.012068405694017252,0.10472777480022694,0.015226167338671277,0.10214788714178533,pairwise
elitist,mirrored,base_sampler,0.012046379634200783,0.28906740389210817,0.011310855455796659,0.13002795316385807,triple
elitist,mirrored,,0.011312462242324753,0.20727874950240843,0.010388209855659903,0.1277976951435289,pairwise
mirrored,base_sampler,step_size_adaptation,0.01101591561075001,0.16183187835203372,0.01205880079047585,0.13268402997147985,triple
elitist,mirrored,weights_option,0.010848278489112238,0.3829470922478069,0.009454996434329968,0.1473599774068008,triple
elitist,base_sampler,,0.010435667103698176,0.20912118130821938,0.01363189266368202,0.1314780164286544,pairwise
elitist,base_sampler,weights_option,0.010381023686001118,0.3780302294244503,0.01006227532650895,0.14522005044896372,triple
base_sampler,step_size_adaptation,,0.010260311348090962,0.08121930019004527,0.01291973196758033,0.08450367256356345,pairwise
base_sampler,weights_option,local_restart,0.009462094614072974,0.24844196232902366,0.007225324065128344,0.1495276131287285,triple
local_restart,step_size_adaptation,,0.009207600684118288,0.11843820791834979,0.008374875538655988,0.09237441447448294,pairwise
mirrored,base_sampler,local_restart,0.009050389365905943,0.1856911068820516,0.009157970673426398,0.12694538029686284,triple
elitist,mirrored,local_restart,0.008141098360214495,0.3279112464573054,0.00976659718442271,0.13119605658975567,triple
base_sampler,weights_option,step_size_adaptation,0.00794402123825793,0.21245001969628266,0.00760801663033392,0.09446090600064201,triple
mirrored,weights_option,step_size_adaptation,0.007907459305055358,0.2187352411404833,0.008064356598790689,0.09816481963207922,triple
elitist,weights_option,step_size_adaptation,0.007054545465765324,0.41397416859905106,0.007390006393068983,0.1560516791643201,triple
weights_option,local_restart,step_size_adaptation,0.006884349747601892,0.2544678353162539,0.0056011239127945695,0.12840405087517276,triple
elitist,mirrored,step_size_adaptation,0.0057118086064515215,0.3080066150726577,0.005293724270461958,0.14599352202046964,triple
mirrored,local_restart,step_size_adaptation,0.005338269072507503,0.17658596925581663,0.005108450886020181,0.11335360055001267,triple
base_sampler,local_restart,step_size_adaptation,0.005197504059722687,0.17315830437714694,0.006005829017791697,0.11468055510684846,triple
elitist,base_sampler,local_restart,0.004890932493238105,0.3232463560816018,0.00566714884733459,0.13538014269400428,triple
elitist,local_restart,step_size_adaptation,0.004779340020267954,0.36465119125799084,0.005063853578691737,0.13719356142671862,triple
elitist,base_sampler,step_size_adaptation,0.00469427063532399,0.3060825384115569,0.005447594202881835,0.15514069213749215,triple
