level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
mutation_base,,,0.29900948019917534,0.29900948019917534,0.1518176718328485,0.1518176718328485,main
mutation_base,mutation_reference,,0.05392402309408267,0.37797997938674444,0.049770114694922735,0.15692871701013397,pairwise
mutation_base,lpsr,,0.03735997242703655,0.3632995002255502,0.036810617429206216,0.14582001250548357,pairwise
adaptation_method,,,0.034919013633194836,0.034919013633194836,0.038164318715191464,0.038164318715191464,main
crossover,lpsr,,0.027930440068878383,0.08047742810078086,0.037699975648128346,0.062368367170014934,pairwise
mutation_base,crossover,,0.02731047759112886,0.3519368982228685,0.028745633495145834,0.14696485060152806,pairwise
lpsr,,,0.02693004759933823,0.02693004759933823,0.030312520744628473,0.030312520744628473,main
crossover,,,0.025616940432564236,0.025616940432564236,0.030765253258696404,0.030765253258696404,main
mutation_reference,,,0.02504647609348639,0.02504647609348639,0.02578252627669257,0.02578252627669257,main
mutation_base,mutation_n_comps,,0.0237329546530222,0.3412490211464161,0.027895787255386478,0.15716591492242407,pairwise
mutation_base,adaptation_method,,0.019752256329221035,0.3536807501615912,0.02586930322415242,0.13959458187689947,pairwise
mutation_n_comps,,,0.018506586294218468,0.018506586294218468,0.024151057734141484,0.024151057734141484,main
mutation_base,mutation_n_comps,lpsr,0.017396573278786954,0.43575250322132963,0.01963300664410276,0.15479164774191542,triple
mutation_base,mutation_reference,lpsr,0.013409804415395278,0.4646465206283195,0.015022497480654793,0.1446150944510289,triple
mutation_n_comps,lpsr,,0.012816888769751877,0.05825352266330859,0.018341889413721068,0.04935309750142291,pairwise
adaptation_method,lpsr,,0.012811306906621512,0.07466036813915457,0.01835865154236388,0.05409471743373142,pairwise
mutation_base,crossover,lpsr,0.01212976849635157,0.4562871268144732,0.009419296087914697,0.13665346312365353,triple
mutation_base,use_archive,,0.011179205810535536,0.31604510880869885,0.017273613190052942,0.14934942211532434,pairwise
crossover,adaptation_method,,0.01074228322940448,0.07127823729516354,0.011816970978750075,0.05300507331782825,pairwise
mutation_base,mutation_reference,mutation_n_comps,0.010651081732272489,0.43763957838197515,0.01065052992309049,0.16497525164713717,triple
