level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
lpsr,,,0.4613948583433772,0.4613948583433772,0.18609092961801185,0.18609092961801185,main
mutation_base,,,0.06607030775062601,0.06607030775062601,0.06157578922076426,0.06157578922076426,main
mutation_n_comps,,,0.051891763253066776,0.051891763253066776,0.07505168615225652,0.07505168615225652,main
mutation_reference,,,0.04597589489224427,0.04597589489224427,0.06210499085972606,0.06210499085972606,main
mutation_base,lpsr,,0.03356896775477324,0.5610341338487765,0.04176819041436902,0.1829065148210154,pairwise
mutation_reference,lpsr,,0.029192748896235368,0.5365635021318569,0.03161052459017243,0.17493489952677616,pairwise
mutation_base,mutation_reference,,0.02758764477061336,0.1396338474134836,0.030333159986381947,0.10008704182452427,pairwise
mutation_n_comps,lpsr,,0.026648137615344812,0.5399347592117887,0.03993963622545623,0.17319267758551807,pairwise
mutation_reference,use_archive,,0.022089942437057402,0.08483296559233493,0.03321850485151311,0.10266649026700704,pairwise
use_archive,,,0.01676712826303326,0.01676712826303326,0.041325459152866395,0.041325459152866395,main
adaptation_method,,,0.014626845858987483,0.014626845858987483,0.017309575230903894,0.017309575230903894,main
mutation_reference,use_archive,lpsr,0.010766218500901701,0.5944686174479034,0.012122521998218642,0.16821740760102533,triple
mutation_base,mutation_reference,lpsr,0.01064252586414302,0.6744329482720123,0.010371866560598627,0.1546096591191945,triple
mutation_base,mutation_n_comps,,0.010022960660400164,0.12798503166409295,0.01461898685467143,0.10043898674199783,pairwise
use_archive,lpsr,,0.008281826115054213,0.48644381272146475,0.014965727114691248,0.17477820379889053,pairwise
mutation_reference,mutation_n_comps,,0.007391070854195167,0.10525872899950621,0.012630449657958471,0.09687782463234404,pairwise
mutation_base,mutation_reference,use_archive,0.006839505937802526,0.1914299688490848,0.008587218654891099,0.1412766803108742,triple
mutation_base,mutation_n_comps,lpsr,0.0064813971625387315,0.6560783925401269,0.009171272906115824,0.1617556363851972,triple
adaptation_method,lpsr,,0.00637124257825954,0.4823929467806243,0.008210039103676318,0.18557893964128142,pairwise
mutation_base,use_archive,,0.006099544797708016,0.08893698081136726,0.00861335827879489,0.08009234422839327,pairwise
mutation_n_comps,use_archive,,0.005536523622750258,0.07419541513885029,0.009406434790295225,0.08693238668487858,pairwise
mutation_base,mutation_reference,mutation_n_comps,0.005162510010438968,0.21410215219158474,0.006630502923904282,0.13113042913520523,triple
mutation_base,mutation_reference,adaptation_method,0.005057111349641727,0.16910850688393197,0.008633068091860872,0.10900229672298763,triple
mutation_reference,adaptation_method,,0.005029021686087994,0.06563176243731973,0.006249481668337032,0.06605365803204008,pairwise
mutation_base,adaptation_method,,0.004761680575731155,0.08545883418534465,0.0049006080339952865,0.06638563605783443,pairwise
crossover,,,0.0041708786504039445,0.0041708786504039445,0.007704830902389674,0.007704830902389674,main
mutation_reference,mutation_n_comps,lpsr,0.00363454291908847,0.626129016773552,0.006597675716522012,0.14961697566298632,triple
mutation_base,adaptation_method,lpsr,0.00326547563906658,0.5900593785008212,0.0038135599558156534,0.18221046164812368,triple
mutation_n_comps,adaptation_method,,0.003130936532047867,0.06964954564410213,0.004645383740526449,0.07659219609866892,pairwise
mutation_reference,adaptation_method,lpsr,0.0030373172453906326,0.5656279295005825,0.003662173403000916,0.17310462427816947,triple
mutation_base,use_archive,lpsr,0.002963552327869571,0.5951461853524416,0.0037387533468133142,0.1679334001616126,triple
mutation_reference,mutation_n_comps,use_archive,0.002870353453491982,0.1525226767758391,0.004432587164609704,0.12537602697895955,triple
crossover,lpsr,,0.002724698848464043,0.46829043584224517,0.003715272574413522,0.18550835351249523,pairwise
mutation_n_comps,use_archive,lpsr,0.0026095419246227034,0.5731297791372493,0.0049066199443130835,0.15852977194562587,triple
mutation_reference,crossover,,0.002523115821549399,0.0526698893641976,0.0042152745517658585,0.06395662225963542,pairwise
mutation_base,mutation_n_comps,adaptation_method,0.0023170773646272636,0.1528215719954867,0.004584913292769308,0.10516917164098886,triple
use_archive,adaptation_method,,0.0022832185918670376,0.033677192713887784,0.0038507912689034174,0.04551187922715645,pairwise
mutation_base,crossover,,0.0021249133814564545,0.07236609978248641,0.002799332780966471,0.06258986632074709,pairwise
mutation_reference,use_archive,adaptation_method,0.002086267088019094,0.10885831881729655,0.0032029817846301115,0.10901351712508975,triple
mutation_base,mutation_n_comps,use_archive,0.0020717309707871455,0.15845995931837165,0.003091795890553886,0.11529219151342164,triple
mutation_base,mutation_reference,crossover,0.001997813777628667,0.15045056904452211,0.0021904847236764776,0.10211859223836436,triple
mutation_n_comps,adaptation_method,lpsr,0.00181385243054585,0.5658776366116296,0.0031173022098541755,0.1709182568966301,triple
crossover,adaptation_method,,0.0016761484199081952,0.02047387292929962,0.0045446736207130954,0.020905548322622723,pairwise
mutation_reference,mutation_n_comps,adaptation_method,0.0016249132788085296,0.12967044635543806,0.0019048727082404064,0.09966758791854487,triple
mutation_base,use_archive,adaptation_method,0.0014579234544066467,0.11206664929235961,0.0024031696867559457,0.08518724148006704,triple
mutation_reference,crossover,lpsr,0.001433441448081324,0.5474156369003556,0.002348859148985934,0.1743932902005717,triple
mutation_base,crossover,lpsr,0.0014032052258978545,0.5714578299549988,0.0024676593098181343,0.182736660882432,triple
mutation_base,crossover,adaptation_method,0.001373585599727905,0.09480436023684115,0.0021674968838918617,0.06993265554975946,triple
mutation_reference,crossover,adaptation_method,0.0013203527045570949,0.07532225803373838,0.0035330298420837205,0.06899964848781197,triple
mutation_n_comps,crossover,,0.0012248597795716605,0.05728750168304238,0.002571948272407938,0.0749623255434831,pairwise
mutation_reference,use_archive,crossover,0.0009402858079721306,0.09314452664482362,0.0013178885521512068,0.10450670925063543,triple
mutation_reference,mutation_n_comps,crossover,0.0009246087046185314,0.11410219195564976,0.0014668648520346297,0.09778616551698006,triple
mutation_base,mutation_n_comps,crossover,0.0008892168784380503,0.1363949003539631,0.0014627997508210877,0.10087310007359293,triple
use_archive,adaptation_method,lpsr,0.0008783995243765321,0.5106035192749553,0.0007910311686053194,0.17377175529672592,triple
crossover,adaptation_method,lpsr,0.0008407945466387296,0.4918054672460391,0.0017319851235761423,0.18472292412417907,triple
mutation_n_comps,use_archive,adaptation_method,0.0008386209374287562,0.09507503705918145,0.001024369596893773,0.08822750231371533,triple
mutation_n_comps,crossover,lpsr,0.000731769615313013,0.5487869661055416,0.0017258335071348033,0.17215441563781997,triple
mutation_base,use_archive,crossover,0.0006800870200151237,0.09659014063580605,0.0009063731198698088,0.08143849407252367,triple
use_archive,crossover,,0.0006772807725632206,0.02161528768600042,0.0008845020098208902,0.042637652866095076,pairwise
use_archive,crossover,lpsr,0.0004786882320244544,0.49449535922492033,0.0007957518344527074,0.17421343543996698,triple
mutation_n_comps,crossover,adaptation_method,0.0004261101302619922,0.0771475426242479,0.0005484800016993033,0.07712373711012059,triple
use_archive,crossover,adaptation_method,0.00039626054364856736,0.04059776110041171,0.0005617257181961058,0.04752618791487625,triple
mutation_n_comps,use_archive,crossover,0.0003573850872283254,0.08062581942861743,0.0009980260027520477,0.08735770856076067,triple
