level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
mirrored,,,0.19404202078845031,0.19404202078845031,0.1779800599976968,0.1779800599976968,main
mirrored,weights_option,,0.16514578908248953,0.43199484428630747,0.12285451972212212,0.2529460432975582,pairwise
elitist,mirrored,weights_option,0.15341425858347363,0.8722043338674382,0.11195417739170412,0.11293805313642705,triple
elitist,mirrored,,0.15088685091821233,0.41413270719958684,0.11499030082728894,0.19454907713866132,pairwise
weights_option,,,0.07280703441536757,0.07280703441536757,0.06766651475076531,0.06766651475076531,main
elitist,,,0.06920383549292412,0.06920383549292412,0.06138611287864787,0.06138611287864787,main
elitist,weights_option,,0.06670454458652088,0.20871541449481254,0.06541685101382626,0.12290947346664519,pairwise
mirrored,weights_option,step_size_adaptation,0.009503500501594929,0.45921676953731266,0.013796068681926016,0.2602854322475516,triple
mirrored,step_size_adaptation,,0.00821379739856173,0.20673657819269728,0.013167743702943836,0.18269092301038192,pairwise
elitist,mirrored,step_size_adaptation,0.006683685501925591,0.43736122723072113,0.013687251777713927,0.20034346604474818,triple
mirrored,weights_option,local_restart,0.0051288235000465435,0.4440997693002412,0.015083582922913156,0.2528625561088567,triple
weights_option,step_size_adaptation,,0.00502386734516324,0.08231166176621608,0.01186332001958069,0.07072000628667428,pairwise
base_sampler,weights_option,,0.004672770460373622,0.08099060758427752,0.011940215460313448,0.06955524507503116,pairwise
mirrored,base_sampler,weights_option,0.004507240018585082,0.44695436578451003,0.011819268035523833,0.2537605032332817,triple
step_size_adaptation,,,0.004480760005685282,0.004480760005685282,0.007694418682454546,0.007694418682454546,main
elitist,mirrored,local_restart,0.004463168316303144,0.42466223773823336,0.013997493295630414,0.19881010414980818,triple
elitist,step_size_adaptation,,0.0038502771249618417,0.07753487262357124,0.008857008452026367,0.06536102505488123,pairwise
elitist,base_sampler,,0.0037349401602142056,0.07644957836167465,0.013972914036636948,0.06867752675366684,pairwise
mirrored,local_restart,,0.0036238411423083062,0.19873056133700392,0.011385214159826598,0.17858888802109837,pairwise
base_sampler,,,0.003510802708536324,0.003510802708536324,0.007504058263022794,0.007504058263022794,main
elitist,weights_option,step_size_adaptation,0.003361383750597754,0.22543170272122068,0.004950740664160643,0.1236859763782792,triple
elitist,base_sampler,weights_option,0.00315326034706687,0.2237871881710036,0.008663759893510021,0.12734471569457842,triple
elitist,weights_option,local_restart,0.003038262058270722,0.2164837585984522,0.010406074550968942,0.12648112580352255,triple
elitist,mirrored,base_sampler,0.002364834795947498,0.4260119931749923,0.005660915543336655,0.19351585254536763,triple
weights_option,local_restart,,0.0022875609653337198,0.07615929478694658,0.006430883393643743,0.0674322034797834,pairwise
mirrored,base_sampler,,0.002268708310707565,0.19982153180769424,0.004000724269282076,0.17848612196646535,pairwise
elitist,base_sampler,step_size_adaptation,0.0018219029207531883,0.0882936652447574,0.005170831796177839,0.07625453883616717,triple
base_sampler,step_size_adaptation,,0.0016911468316824219,0.00968270954590403,0.0033403540825574884,0.013476115140082512,pairwise
base_sampler,weights_option,step_size_adaptation,0.00157025608715595,0.09375663785396439,0.0030102553795754825,0.07271986011054314,triple
elitist,local_restart,,0.0013778216737899043,0.0716463565729593,0.00439616298593257,0.06325921915659874,pairwise
local_restart,,,0.001064699406245288,0.001064699406245288,0.0026684632168324125,0.0026684632168324125,main
mirrored,base_sampler,step_size_adaptation,0.0010391516443893902,0.21524638768801302,0.0018421468925081596,0.1832082869847994,triple
base_sampler,weights_option,local_restart,0.0009911639714595016,0.08596549533507952,0.004195073519807209,0.06981089765522985,triple
mirrored,local_restart,step_size_adaptation,0.0009696278828012208,0.21286347957204949,0.0028354784730328484,0.18361402257046847,triple
mirrored,base_sampler,local_restart,0.000721555070474607,0.20586309083448587,0.0020632881712049273,0.17929226245757326,triple
base_sampler,local_restart,,0.000631463407763483,0.005206965522545096,0.0016313285943893663,0.008494369625088101,pairwise
weights_option,local_restart,step_size_adaptation,0.0005759963409773683,0.08670865142676981,0.0011089081059064037,0.0706010957269145,triple
base_sampler,local_restart,step_size_adaptation,0.0004968027778997277,0.012344408085809843,0.0017647051638015408,0.014890106577205768,triple
local_restart,step_size_adaptation,,0.000468732947997319,0.006014192359927889,0.0008080042606389375,0.00839021885855501,pairwise
elitist,local_restart,step_size_adaptation,0.0004531427214257773,0.08089926937302953,0.00102605087850497,0.06731318004526758,triple
elitist,base_sampler,local_restart,0.00042136077576340226,0.07994492362523671,0.0010009304677525332,0.07059613745264212,triple
