level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
elitist,,,0.5623829826047768,0.5623829826047768,0.19644623298128433,0.19644623298128433,main
local_restart,,,0.06883181430444538,0.06883181430444538,0.06694499340778783,0.06694499340778783,main
elitist,local_restart,,0.03843099006929089,0.6696457869785131,0.05612811638132276,0.16556124391887503,pairwise
weights_option,,,0.03003622152498774,0.03003622152498774,0.05466621602424181,0.05466621602424181,main
mirrored,,,0.023478892401734376,0.023478892401734376,0.046949431751012266,0.046949431751012266,main
elitist,weights_option,,0.01735493263426224,0.6097741367640269,0.026767473707433476,0.17723608417312356,pairwise
weights_option,local_restart,,0.015660428872516338,0.11452846470194945,0.017054358167705754,0.1027465038422751,pairwise
mirrored,local_restart,,0.01277230441148377,0.10508301111766352,0.018412677533342994,0.09560373306413869,pairwise
base_sampler,,,0.012241478869167767,0.012241478869167767,0.01495724293317504,0.01495724293317504,main
mirrored,weights_option,,0.011772670656972462,0.0652877845836946,0.01564507628347438,0.0809115739271629,pairwise
elitist,mirrored,,0.010409054385759313,0.5962709293922704,0.02000865381979632,0.1814404015899839,pairwise
mirrored,base_sampler,,0.010390882692355819,0.04611125396325796,0.016014530584162915,0.05671245961541682,pairwise
base_sampler,local_restart,,0.009934380064100518,0.09100767323771365,0.012633356329017796,0.07654885315477183,pairwise
base_sampler,weights_option,,0.008018708235838603,0.05029640862999412,0.009205077909905183,0.06411495401752533,pairwise
mirrored,base_sampler,local_restart,0.007802992619853882,0.1454527453631415,0.006982660884835554,0.11483460454030306,triple
mirrored,weights_option,local_restart,0.007518428739761183,0.1700707609119012,0.007862744267937427,0.13555662191121276,triple
base_sampler,weights_option,local_restart,0.0072123797220423344,0.15193541159309873,0.007800825176484424,0.12114538847603303,triple
mirrored,base_sampler,weights_option,0.007012216932902111,0.10295107131395889,0.008743364618167025,0.10085324353943857,triple
elitist,mirrored,local_restart,0.006748266867871233,0.7230543050453617,0.009820018452358598,0.14597182107963189,triple
elitist,weights_option,local_restart,0.006689852049765418,0.739387222060045,0.004835308976603523,0.13439973386686857,triple
elitist,base_sampler,,0.006005464336347213,0.5806299258102918,0.01062146890421179,0.1925258970184771,pairwise
step_size_adaptation,,,0.005684689567207127,0.005684689567207127,0.010729774969864091,0.010729774969864091,main
weights_option,step_size_adaptation,,0.004747430089154891,0.04046834118134976,0.008579975527539828,0.06230316809861677,pairwise
base_sampler,weights_option,step_size_adaptation,0.0046761356123003325,0.06963767763602002,0.011069675934700363,0.08163570866074063,triple
elitist,base_sampler,local_restart,0.004559049548015457,0.702386159796144,0.006439571533264792,0.1565579846562297,triple
elitist,mirrored,base_sampler,0.0045234962052679165,0.6294322514954094,0.005027967884376853,0.17181726782773896,triple
base_sampler,step_size_adaptation,,0.004233013737363552,0.022159182173738454,0.008311392032069978,0.02642160676888542,pairwise
mirrored,step_size_adaptation,,0.004180775393991296,0.0333443573629328,0.00451949099985138,0.04930717594211179,pairwise
elitist,mirrored,weights_option,0.004174666828130265,0.6596094210366232,0.0037660914016796375,0.15547415703844505,triple
local_restart,step_size_adaptation,,0.003913361919395341,0.07842986579104784,0.005496111728901407,0.06951067789509494,pairwise
elitist,step_size_adaptation,,0.0038437876062557223,0.5719114597782398,0.0060850532813206785,0.19293679228322752,pairwise
weights_option,local_restart,step_size_adaptation,0.0037272628922122354,0.13260120916991905,0.004425239902345583,0.110931926167123,triple
mirrored,local_restart,step_size_adaptation,0.0036530019310354826,0.12251483992929281,0.004202619630933456,0.09944106096926204,triple
mirrored,weights_option,step_size_adaptation,0.0033455295493894973,0.0832462091834374,0.0043667362851127905,0.08968991564808476,triple
elitist,base_sampler,weights_option,0.003248520854455517,0.6392883090598359,0.002643244026086634,0.17097031720974554,triple
mirrored,base_sampler,step_size_adaptation,0.0031061428047073113,0.06331587546652725,0.0038710463470009717,0.06344075260363409,triple
base_sampler,local_restart,step_size_adaptation,0.0031018360138350323,0.10794057447551472,0.0037870827451436527,0.08461968777065329,triple
elitist,mirrored,step_size_adaptation,0.0025128376619119003,0.6124930196216365,0.002412269308776511,0.1772707997344231,triple
elitist,local_restart,step_size_adaptation,0.00206298221472151,0.6851506082860928,0.002666579943092027,0.15945609156961452,triple
elitist,weights_option,step_size_adaptation,0.0019446854895877601,0.6259947295162324,0.002382838031258275,0.17270434859832368,triple
elitist,base_sampler,step_size_adaptation,0.0017517172445196652,0.5961431339656379,0.0018374927159588003,0.18731686654517699,triple
