level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
lpsr,,,0.2703285512642455,0.2703285512642455,0.20115331131188602,0.20115331131188602,main
crossover,lpsr,,0.10869786632398246,0.4823647439703445,0.0891000152130941,0.2035820326746685,pairwise
crossover,,,0.10333832638211661,0.10333832638211661,0.1174879494639478,0.1174879494639478,main
mutation_base,,,0.07894467927181541,0.07894467927181541,0.09526884888360457,0.09526884888360457,main
mutation_base,lpsr,,0.04453467444834884,0.3938079049844097,0.05545764653738876,0.17314169490374237,pairwise
mutation_base,crossover,,0.03936641643957894,0.22164942209351093,0.03257144728536987,0.17034663776344425,pairwise
mutation_reference,,,0.022301699577111103,0.022301699577111103,0.04018972854700218,0.04018972854700218,main
mutation_base,mutation_reference,,0.02005614903227076,0.12130252788119728,0.02643413866371164,0.11696659100248763,pairwise
mutation_base,crossover,lpsr,0.01820313857254491,0.6634136527026324,0.01216505839736479,0.16835181481735756,triple
adaptation_method,,,0.015540471380472988,0.015540471380472988,0.026201418354051306,0.026201418354051306,main
mutation_n_comps,,,0.014562059044269451,0.014562059044269451,0.02206102632121754,0.02206102632121754,main
mutation_reference,lpsr,,0.011769870828371888,0.3044001216697284,0.01504437099851937,0.19490339309129695,pairwise
mutation_reference,crossover,,0.011755863433233696,0.13739588939246142,0.022582965648618166,0.1359804780035155,pairwise
mutation_n_comps,lpsr,,0.010346599468461927,0.29523720977697687,0.01669307130852358,0.2022274752499308,pairwise
mutation_base,mutation_n_comps,,0.009840720516462153,0.10334745883254703,0.021387770040832726,0.10353163363525582,pairwise
adaptation_method,lpsr,,0.008038577686665578,0.29390760033138397,0.02336718215065416,0.20045524021916244,pairwise
mutation_base,adaptation_method,,0.008033601273846119,0.10251875192613452,0.015050517535771248,0.10180178906334159,pairwise
crossover,adaptation_method,,0.007505033526523201,0.12638383128911276,0.015718469753290006,0.11900900116149138,pairwise
mutation_base,mutation_reference,crossover,0.007432660808399891,0.28319579494452635,0.008117574343873845,0.19093019889839408,triple
mutation_base,mutation_reference,lpsr,0.007342810714796069,0.4552784351369595,0.007778251015452685,0.1605340663079825,triple
mutation_base,use_archive,,0.006713513492216438,0.09118705437967325,0.01063190663128255,0.09907005181944753,pairwise
mutation_base,mutation_n_comps,lpsr,0.005820394997206758,0.43437767901081,0.010128414538815292,0.1690924215986194,triple
mutation_n_comps,crossover,,0.0056186272897485205,0.12351901271613455,0.010776246690121474,0.11591054913491455,pairwise
use_archive,,,0.005528861615641383,0.005528861615641383,0.015111144913659091,0.015111144913659091,main
mutation_reference,crossover,lpsr,0.005069717428495315,0.5332618952375564,0.00670038525730847,0.2004312750195952,triple
mutation_base,mutation_reference,mutation_n_comps,0.004751243498103938,0.15477876626373036,0.009981453306830106,0.13282475408480435,triple
mutation_reference,adaptation_method,,0.004732879092748356,0.04257505005033246,0.006801690577255947,0.049061426180659166,pairwise
mutation_base,adaptation_method,lpsr,0.004630843572287811,0.4300513988976822,0.007215107124735699,0.17370940089285455,triple
mutation_reference,mutation_n_comps,,0.0043222153236975565,0.041185973945078114,0.008224347359728056,0.04940075078173977,pairwise
use_archive,lpsr,,0.004164479283219969,0.2800218921631068,0.020191661147165797,0.20333513848726908,pairwise
mutation_base,crossover,adaptation_method,0.004107704851868659,0.25683623312622195,0.006979999284395905,0.17280930663273433,triple
mutation_base,mutation_n_comps,crossover,0.004100728313077541,0.25577155725706857,0.00671599938657858,0.17297738343984212,triple
mutation_n_comps,adaptation_method,,0.003938013015189638,0.03404054343993207,0.008365258077118923,0.046790512605201263,pairwise
mutation_reference,use_archive,,0.0038805351166789283,0.03171109630943141,0.007282272704739117,0.047130098212220695,pairwise
mutation_n_comps,crossover,lpsr,0.003759728014567546,0.5166517577873919,0.0060939308416087,0.19655980514830457,triple
mutation_base,mutation_reference,adaptation_method,0.0036388047649793783,0.15324828439324412,0.003496125884321664,0.124844519807238,triple
crossover,adaptation_method,lpsr,0.0036055869975692685,0.5170544135615756,0.006534734461024498,0.19446519769162635,triple
mutation_base,mutation_reference,use_archive,0.003585433059872418,0.14101087116560643,0.004759385555805302,0.1266124152368817,triple
mutation_base,use_archive,lpsr,0.0032926405731820607,0.4135073999486696,0.004479049800109703,0.1708962276415176,triple
mutation_reference,crossover,adaptation_method,0.003111380338160947,0.16828565373036689,0.004895995387574911,0.13959055741051046,triple
mutation_base,use_archive,crossover,0.0030889582323351994,0.23995886153971466,0.004390270650257347,0.17570983488423303,triple
use_archive,crossover,,0.002978106106010726,0.11184529410376869,0.005084045961724166,0.11953145209061665,pairwise
use_archive,adaptation_method,,0.00252662028604027,0.023595953282154643,0.005154621662267433,0.03505714743667518,pairwise
mutation_base,mutation_n_comps,adaptation_method,0.00251257872563304,0.1333721232276888,0.0034357788971306857,0.11518231373871295,triple
mutation_reference,adaptation_method,lpsr,0.0023984809180957432,0.3351105307477111,0.003911434210536419,0.19240557424608437,triple
mutation_base,use_archive,adaptation_method,0.0022228167759857555,0.11951056409601835,0.0042159143253583985,0.10908541942491681,triple
mutation_n_comps,use_archive,,0.0021889093793978063,0.022279830039308637,0.004410218449337212,0.02900712284490714,pairwise
mutation_base,mutation_n_comps,use_archive,0.0021724280609465955,0.11995117138074923,0.003167010918739552,0.1090507711677509,triple
mutation_reference,mutation_n_comps,adaptation_method,0.0019447175157866758,0.06734205494927578,0.0038460969003251896,0.07074095592605537,triple
use_archive,crossover,lpsr,0.0017870781100157904,0.4968232690852323,0.004774707453945724,0.20370710010196322,triple
mutation_reference,use_archive,crossover,0.0016972603403583053,0.1514806525711507,0.0026917318822475144,0.13996301548633872,triple
mutation_reference,use_archive,lpsr,0.001667036130263242,0.31964103381553194,0.0023281395963391984,0.19599526710614792,triple
mutation_n_comps,crossover,adaptation_method,0.001659429543942431,0.1521619601822628,0.0026327573871465972,0.12186646409209656,triple
mutation_reference,mutation_n_comps,lpsr,0.0015705261752992205,0.3352015216814566,0.0018561728125311735,0.19515186694537165,triple
mutation_reference,mutation_n_comps,crossover,0.0014154259134881533,0.16331421696366505,0.0017074813465313052,0.1349394265096827,triple
mutation_n_comps,adaptation_method,lpsr,0.001383827618583395,0.3241380994778884,0.0020997648263128598,0.2026811393808253,triple
mutation_reference,use_archive,adaptation_method,0.001361644749530343,0.05587271181822337,0.001930463612315684,0.058588253263735346,triple
mutation_reference,mutation_n_comps,use_archive,0.0013250088117340534,0.05410928886853029,0.0025436980802217204,0.0589061319352412,triple
use_archive,adaptation_method,lpsr,0.0010104402222430137,0.3071380017385287,0.0016976327988462547,0.20236731381436773,triple
mutation_n_comps,use_archive,lpsr,0.0009788817215009848,0.308098341776737,0.0021980061768711433,0.20379547617799876,triple
use_archive,crossover,adaptation_method,0.0009778564438950213,0.13839527574070018,0.0020289925037384835,0.12393852921701336,triple
mutation_n_comps,use_archive,crossover,0.000855893686851579,0.13507078350403606,0.001519124158888725,0.11859258661448241,triple
mutation_n_comps,use_archive,adaptation_method,0.0007485813767896097,0.04503351609780114,0.001260032914489604,0.05707349635439457,triple
