level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
base_sampler,,,0.29781028968318446,0.29781028968318446,0.18042331362611205,0.18042331362611205,main
elitist,,,0.17874397450593915,0.17874397450593915,0.16742802507843768,0.16742802507843768,main
weights_option,,,0.08222843322412154,0.08222843322412154,0.09443343942550292,0.09443343942550292,main
elitist,base_sampler,,0.08119905949947022,0.5577533236885938,0.07688278465755234,0.14079516239509723,pairwise
local_restart,,,0.041155128042503854,0.041155128042503854,0.06129723174637737,0.06129723174637737,main
mirrored,base_sampler,,0.03142732720988367,0.3555571566153044,0.029767158697905107,0.20965871569211433,pairwise
elitist,weights_option,,0.027274874541367632,0.2882472822714283,0.03733488914470057,0.22013731662789063,pairwise
mirrored,,,0.02631953972223632,0.02631953972223632,0.04374373115378629,0.04374373115378629,main
elitist,local_restart,,0.019462174459485827,0.2393612770079288,0.021907588647202804,0.19385475907568886,pairwise
base_sampler,weights_option,,0.016580254881546547,0.39661897778885247,0.019879525548993852,0.1637701753933939,pairwise
base_sampler,step_size_adaptation,,0.01535977258868395,0.3278678401267705,0.01888112285425285,0.1905581360089003,pairwise
step_size_adaptation,,,0.014697777854902108,0.014697777854902108,0.020349352190976985,0.020349352190976985,main
elitist,mirrored,base_sampler,0.013406942183903463,0.6382950287527828,0.0134147915552371,0.14889914955340136,triple
weights_option,local_restart,,0.009493660933962946,0.13287722220058834,0.014974475548810927,0.11891103475243361,pairwise
base_sampler,local_restart,,0.009413015528154703,0.34837843325384293,0.01447852891760099,0.17517297548185828,pairwise
elitist,mirrored,,0.009387895948165446,0.21445141017634087,0.010899791018143767,0.15374808775430404,pairwise
elitist,base_sampler,weights_option,0.007981667230486971,0.6918185535661167,0.007102148012026899,0.1307035229972271,triple
mirrored,base_sampler,step_size_adaptation,0.007567933703303154,0.3982670551322059,0.010783275038859695,0.2238321172556122,triple
mirrored,base_sampler,weights_option,0.00594985871351547,0.46480203753550486,0.00487983058136864,0.18936337807203096,triple
elitist,base_sampler,local_restart,0.005705335621963369,0.6334889773407014,0.008387139178114582,0.12707641633202643,triple
elitist,base_sampler,step_size_adaptation,0.0054511294622795504,0.596775551056231,0.006782399926475852,0.13887222555409642,triple
mirrored,step_size_adaptation,,0.005084414370012281,0.04610173194715071,0.006643934166287405,0.04973542225730474,pairwise
elitist,weights_option,local_restart,0.00494359501872068,0.3633018407261015,0.005407238172165131,0.24697969213150375,triple
weights_option,step_size_adaptation,,0.004573502730382834,0.10149971380940646,0.007285402913392883,0.10167480485371963,pairwise
mirrored,weights_option,,0.004486334101016839,0.1130343070473747,0.004011275317176997,0.09662776183502725,pairwise
mirrored,local_restart,,0.004411418249720124,0.0718860860144603,0.006367911863639819,0.08403955342717809,pairwise
base_sampler,weights_option,local_restart,0.003791875071133928,0.460472657364608,0.005830079974810332,0.15524861888906824,triple
mirrored,base_sampler,local_restart,0.003789497278768679,0.41432621571445183,0.004647764820155369,0.20672955093917703,triple
base_sampler,weights_option,step_size_adaptation,0.0036426089236938504,0.4348926398865153,0.00403714643275707,0.17536337374239744,triple
elitist,step_size_adaptation,,0.0035135474617716085,0.19695529982261284,0.004102754931120867,0.16306359784901603,pairwise
local_restart,step_size_adaptation,,0.003425414987346902,0.059278320884752864,0.006612974512781822,0.06443725796041763,pairwise
base_sampler,local_restart,step_size_adaptation,0.0024817520815339183,0.38434315076630987,0.003009456970037816,0.18409002180787523,triple
elitist,mirrored,weights_option,0.0024019333988553947,0.3308429854417023,0.002320309884654786,0.2030462051014469,triple
elitist,mirrored,step_size_adaptation,0.0022422295294251804,0.23998937939245205,0.0036440660726247093,0.14732065414119241,triple
elitist,weights_option,step_size_adaptation,0.002157759805795875,0.31318987012428073,0.002298670838534627,0.22016016662489268,triple
mirrored,weights_option,local_restart,0.0021318270039695393,0.17022634127753114,0.0021726907205162687,0.12757484417859696,triple
elitist,mirrored,local_restart,0.0019991868160801865,0.2814793177441308,0.0022291379949376713,0.18441706592815924,triple
elitist,local_restart,step_size_adaptation,0.0019421144607680815,0.2629401317727175,0.0047084480563852876,0.1914364609757818,triple
weights_option,local_restart,step_size_adaptation,0.00181353920016893,0.15738745697338913,0.002714640939365493,0.12454153073151901,triple
mirrored,local_restart,step_size_adaptation,0.0017887252378132414,0.09688241846453485,0.0023347904361049037,0.08854257405646647,triple
mirrored,weights_option,step_size_adaptation,0.0015096233784038236,0.13889962538107575,0.001321734396585347,0.10248358220043972,triple
