level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
weights_option,,,0.13870818294422727,0.13870818294422727,0.08239967735040618,0.08239967735040618,main
mirrored,,,0.13505769764792544,0.13505769764792544,0.10934758469241145,0.10934758469241145,main
elitist,mirrored,,0.10589439422473897,0.2896229412343091,0.07013901914410949,0.1544213088543976,pairwise
mirrored,weights_option,,0.07678017699180692,0.35054605758395974,0.0682904788253125,0.17531315059491293,pairwise
elitist,weights_option,,0.07058239474526434,0.2579614270511363,0.051815315585525525,0.10560966647164453,pairwise
elitist,mirrored,weights_option,0.057022166499080276,0.6327158624146879,0.03731429363304446,0.18414330873748097,triple
elitist,,,0.04867084936164466,0.04867084936164466,0.04566381934231087,0.04566381934231087,main
step_size_adaptation,,,0.04593440156142999,0.04593440156142999,0.059383695273199325,0.059383695273199325,main
base_sampler,,,0.04524602168109748,0.04524602168109748,0.05773740678488483,0.05773740678488483,main
mirrored,base_sampler,,0.022661523804136045,0.202965243133159,0.02671520948376005,0.10891800888008031,pairwise
mirrored,step_size_adaptation,,0.02103636637704809,0.2020284655864035,0.0291930383222948,0.10474818496213018,pairwise
base_sampler,weights_option,,0.019234855540967856,0.2031890601662926,0.021784212826444056,0.10367380877949468,pairwise
weights_option,step_size_adaptation,,0.019149562016796982,0.20379214652245423,0.020786863390724122,0.10507902053819562,pairwise
mirrored,weights_option,step_size_adaptation,0.013593909022457464,0.4502602965616923,0.012593837095422413,0.1638804281497632,triple
mirrored,base_sampler,weights_option,0.013238440160743747,0.4509268987709048,0.011962670666242573,0.15433397790087122,triple
elitist,mirrored,base_sampler,0.012173211780544308,0.3795172946896754,0.0174417186380999,0.14916720338227296,triple
elitist,mirrored,step_size_adaptation,0.012154845649339871,0.380847464935129,0.01537855110522781,0.14056874376423656,triple
elitist,step_size_adaptation,,0.012098910113002022,0.10670416103607668,0.014372989889766439,0.06620642819296632,pairwise
elitist,weights_option,step_size_adaptation,0.010468927534506244,0.3456132282768715,0.013796021545477054,0.1272140211499395,triple
elitist,base_sampler,,0.00981359618958841,0.10373046723233054,0.012116456801473156,0.07326391613174493,pairwise
elitist,base_sampler,weights_option,0.009324184000109927,0.3415800844629,0.008707520365921843,0.1147113940250657,triple
base_sampler,step_size_adaptation,,0.008735879391554706,0.09991630263408215,0.012411084723815014,0.09787726437267683,pairwise
base_sampler,weights_option,step_size_adaptation,0.008125309586262307,0.28513421272233663,0.012648257622473034,0.1450572950310898,triple
mirrored,base_sampler,step_size_adaptation,0.005367610358441154,0.28403950082163293,0.007548865962901379,0.11228812502836084,triple
mirrored,weights_option,local_restart,0.003585015822892325,0.3624405531699049,0.0073060124293416445,0.1761692292659975,triple
base_sampler,local_restart,,0.0032040518929433437,0.05110503555339176,0.009988037251618469,0.05987420645883117,pairwise
weights_option,local_restart,,0.0028701739019181436,0.14423331882549634,0.004255119602771025,0.08341577245095437,pairwise
elitist,base_sampler,step_size_adaptation,0.0028536329308085024,0.17335329122912577,0.0033146529399478448,0.10458784743067447,triple
mirrored,local_restart,,0.002784343881783814,0.14049700350906016,0.006388292391362092,0.11025110918170272,pairwise
local_restart,,,0.002654961979350931,0.002654961979350931,0.004927729829390096,0.004927729829390096,main
mirrored,base_sampler,local_restart,0.0022963390887707894,0.2139049399760079,0.0038277678619613197,0.11096658921952711,triple
base_sampler,weights_option,local_restart,0.002209898711672879,0.21412814665217791,0.00483774833895706,0.11009039814548735,triple
elitist,mirrored,local_restart,0.0018700922172255267,0.2981066914538143,0.004011406901528013,0.1540950436837525,triple
elitist,weights_option,local_restart,0.0014820615577110382,0.26614297663126135,0.0021727159864449765,0.10610028665532772,triple
mirrored,local_restart,step_size_adaptation,0.0012924351154498706,0.20994279903000343,0.0020881786691633636,0.10490318643142875,triple
local_restart,step_size_adaptation,,0.0011825924670152872,0.04977195600779621,0.001790640835788993,0.059647630118083675,pairwise
elitist,local_restart,,0.0011743521411450005,0.05250016348214059,0.001602546215722287,0.045576542816778316,pairwise
weights_option,local_restart,step_size_adaptation,0.0011624501504837327,0.21166232502122231,0.0018270233807186045,0.10598065750304315,triple
elitist,base_sampler,local_restart,0.001161104448104816,0.11192493769387464,0.00241135368470473,0.07558853542874606,triple
base_sampler,local_restart,step_size_adaptation,0.0011511981422529113,0.10810910711564466,0.0021566372153265885,0.10023057304939419,triple
elitist,local_restart,step_size_adaptation,0.0008304039080628584,0.11254647153165077,0.0017749756212110173,0.06652131518289374,triple
