level_0,level_1,level_2,individual importance,total importance,individual std,total std,label
base_sampler,,,0.397460716046418,0.397460716046418,0.17752910408587674,0.17752910408587674,main
elitist,,,0.08870209153315368,0.08870209153315368,0.10135050349579104,0.10135050349579104,main
elitist,base_sampler,,0.08166162181997118,0.5678244293995429,0.052610193294386154,0.14363906902500234,pairwise
weights_option,,,0.07035415704723146,0.07035415704723146,0.056719542455857204,0.056719542455857204,main
mirrored,base_sampler,,0.05061601678414393,0.4904563328154652,0.050581942683565626,0.18282314729205623,pairwise
mirrored,,,0.04237959998490327,0.04237959998490327,0.045899778002783824,0.045899778002783824,main
elitist,weights_option,,0.02560081739969893,0.1846570659800841,0.03089889670783541,0.15285903119987895,pairwise
base_sampler,weights_option,,0.022019553363473398,0.4898344264571229,0.021753598792603374,0.151441678590837,pairwise
elitist,mirrored,base_sampler,0.020795762713354624,0.6993223568954653,0.016028077704893017,0.12286552485823107,triple
elitist,mirrored,,0.017706548013520663,0.1487882395315776,0.01618151822619853,0.10873809318610665,pairwise
base_sampler,step_size_adaptation,,0.014510261077777545,0.4245549712727591,0.017960522082933604,0.18257706787532385,pairwise
step_size_adaptation,,,0.012583994148563617,0.012583994148563617,0.014241184861353553,0.014241184861353553,main
mirrored,weights_option,,0.011601997721621451,0.12433575475375618,0.015233578274834644,0.06894640756419677,pairwise
local_restart,,,0.010635854001764892,0.010635854001764892,0.012346937532882084,0.012346937532882084,main
elitist,base_sampler,weights_option,0.01058577086491419,0.6963847280748608,0.012125634080189306,0.12418722937062823,triple
mirrored,base_sampler,weights_option,0.008722027426401548,0.603154068374193,0.008188704830117691,0.14678595649271067,triple
elitist,base_sampler,step_size_adaptation,0.008501228329477306,0.6100091713427731,0.013966371353755764,0.1440061049893157,triple
elitist,step_size_adaptation,,0.006589258387411819,0.10787534406912909,0.012107248840648151,0.10437749512689937,pairwise
mirrored,base_sampler,step_size_adaptation,0.006128503110176026,0.5273081592470151,0.005890130219538083,0.1879168694577146,triple
weights_option,step_size_adaptation,,0.004971441183475395,0.08790959237927046,0.00738482413149348,0.06406695676940045,pairwise
base_sampler,local_restart,,0.00478159734915027,0.4128781673973331,0.006493352891159241,0.17896980326013553,pairwise
weights_option,local_restart,,0.004757551050762121,0.08574756209975845,0.007477170612698141,0.06164963700733884,pairwise
elitist,mirrored,weights_option,0.0046456796589492925,0.26099089135907877,0.005141010258012076,0.15798864163016632,triple
elitist,local_restart,,0.004497649015674956,0.10383559455059356,0.007095517007043543,0.1048616200354872,pairwise
base_sampler,weights_option,step_size_adaptation,0.0036397257291616945,0.5255398485961011,0.0032837856500213683,0.15554464204169854,triple
mirrored,step_size_adaptation,,0.003629068095032808,0.05859266222849969,0.0038610071731248388,0.04714304223628765,pairwise
base_sampler,weights_option,local_restart,0.0033888284596197416,0.5133982573184198,0.0038323431476449694,0.15292242545024004,triple
mirrored,base_sampler,local_restart,0.0029622116402109083,0.5113187218529515,0.004040222525998667,0.18303761466356436,triple
elitist,base_sampler,local_restart,0.0028467415795227994,0.5905862713456557,0.00404611200938317,0.14269592452158755,triple
elitist,weights_option,local_restart,0.0027862591724847857,0.20733437922077083,0.005116319254871024,0.16158014506873628,triple
elitist,weights_option,step_size_adaptation,0.0026637578078528316,0.21146551750738773,0.003201047302683545,0.16099678104830337,triple
mirrored,local_restart,,0.0024827260463602106,0.05549818003302837,0.0029469268170435416,0.04627537081999109,pairwise
elitist,mirrored,step_size_adaptation,0.002017448524853075,0.17360800868743897,0.0018424552770681707,0.11041727014438593,triple
mirrored,weights_option,step_size_adaptation,0.001959225754986793,0.14747948393581484,0.0020499966817072975,0.07490979663031946,triple
base_sampler,local_restart,step_size_adaptation,0.0019350130499317375,0.44375234733885577,0.0026975483501395893,0.18389618042753783,triple
mirrored,weights_option,local_restart,0.0018797997495325772,0.14409168560217597,0.0024529244711532718,0.07166422611572126,triple
local_restart,step_size_adaptation,,0.001844911665249682,0.02506475981557819,0.0021331650286077184,0.018075377159642414,pairwise
elitist,mirrored,local_restart,0.001746829775501853,0.16815129837087953,0.0029617750322434504,0.11107863559542741,triple
weights_option,local_restart,step_size_adaptation,0.0013907378116347524,0.10653864690868194,0.002334359662361567,0.06902589802713627,triple
elitist,local_restart,step_size_adaptation,0.0010755532535017453,0.12592931200532034,0.0012896120306159077,0.1084234669183501,triple
mirrored,local_restart,step_size_adaptation,0.000827357913481262,0.07438351185535573,0.0007374851801757838,0.046704444815724444,triple
