index,target
1_1,0.0008601601470847575
1_2,0.0008598480086327119
1_3,0.0010566420502905734
1_4,0.0011015954745736925
1_5,0.0007945640339012033
2_1,4.256551710537821
2_2,4.182238352725742
2_3,4.201312739607271
2_4,4.21421905254681
2_5,4.2560965031287425
3_1,1.9581979422978497
3_2,1.9614055032053888
3_3,1.8416102947499509
3_4,1.9859958110920857
3_5,2.0082074973056323
4_1,2.28369419252962
4_2,2.159906704503639
4_3,2.2278442232319215
4_4,2.2434859970108616
4_5,2.2351041231771833
5_1,1.3238139325974485
5_2,1.2944925033705397
5_3,1.1821682612349171
5_4,1.2820402736827294
5_5,1.3463591073995658
6_1,1.1856901341164097
6_2,0.8834147081506604
6_3,1.0904103814806416
6_4,0.8858488391047346
6_5,0.8870581696308327
7_1,1.2928493337941
7_2,1.3007531205269474
7_3,1.2851907511209735
7_4,1.358461213658457
7_5,1.520374918008602
8_1,1.472384831301771
8_2,1.4712123509483717
8_3,1.47537379915115
8_4,1.4597721825893817
8_5,1.4670857279278442
9_1,1.4722490203968754
9_2,1.461685795275473
9_3,1.4806998898110637
9_4,1.4749105444659212
9_5,1.4790153758512383
10_1,4.296815781768295
10_2,4.276744946261438
10_3,4.148500333590542
10_4,4.152426051288641
10_5,4.173851136627229
11_1,2.239024158245371
11_2,2.408868764075368
11_3,2.412194550004778
11_4,2.388659070889921
11_5,2.3742753795688616
12_1,3.2867319654853877
12_2,3.433247752032989
12_3,3.295472222990992
12_4,3.1142580088243803
12_5,3.204080361148329
13_1,1.0796874579042457
13_2,1.128436990466967
13_3,1.109759241915674
13_4,1.1093814335380288
13_5,1.2580685587944365
14_1,0.004229443627009552
14_2,0.00391841006548182
14_3,0.004269768878442893
14_4,0.003946465211609843
14_5,0.004612584267796997
15_1,1.8588373515971255
15_2,2.0095425566657403
15_3,2.0638211070003374
15_4,1.9287706638732458
15_5,1.9780754933563252
16_1,1.5542374593658663
16_2,1.5427938581424387
16_3,1.0612351427747768
16_4,1.3295429547149114
16_5,1.5583388669736922
17_1,0.4686829196682237
17_2,0.22385455609410992
17_3,0.3426586949955795
17_4,0.38594796634463896
17_5,0.24333541278255624
18_1,0.8012163416199094
18_2,0.6942451546355582
18_3,0.7239415853960798
18_4,0.718992762837314
18_5,0.5780366836587572
19_1,0.8860635840624215
19_2,0.9168044786673325
19_3,0.9071625816717986
19_4,0.9102386231439131
19_5,0.8955758488061054
20_1,0.4736781462497546
20_2,0.4742676604572154
20_3,0.47663374627208505
20_4,0.47504920573485054
20_5,0.47225985235449786
21_1,1.1094231676956985
21_2,0.8595680089198882
21_3,0.7591150501830799
21_4,1.1203919502519448
21_5,0.84669525908121
22_1,1.1927643930408427
22_2,0.9203200231779748
22_3,1.0837748756998735
22_4,1.1927552697559296
22_5,0.9887533673439236
23_1,0.752043933089607
23_2,0.7526092894322364
23_3,0.7474924297448402
23_4,0.7433112118024283
23_5,0.7370969858108848
24_1,2.4563446967794684
24_2,2.443895921973106
24_3,2.4362563212792314
24_4,2.309762229527569
24_5,2.404428116973615
