index,target
1_1,0.2881124138537074
1_2,0.30109284595918345
1_3,0.2340756977805079
1_4,0.288465451941935
1_5,0.20448353172055314
2_1,4.991243652508408
2_2,4.813259418042327
2_3,4.74265323016868
2_4,4.847716334639364
2_5,4.8609567265572915
3_1,2.2108707156577116
3_2,2.1322466303681837
3_3,2.092862612115665
3_4,2.119526887779667
3_5,2.182706558492394
4_1,2.400785508579441
4_2,2.384807483463595
4_3,2.3523863153230646
4_4,2.3671516100831194
4_5,2.468142244783973
5_1,1.508312381724354
5_2,1.3561386561578055
5_3,1.5431200853281566
5_4,1.5320160112072922
5_5,1.6172938215364698
6_1,2.0013377842913065
6_2,1.6971821632850959
6_3,1.9819781388977067
6_4,1.8151618683557453
6_5,1.640907692497774
7_1,1.478704459664017
7_2,1.566470391514902
7_3,1.410066207207738
7_4,1.3628272402147972
7_5,1.4973917340382001
8_1,2.013770651965384
8_2,2.114341241251263
8_3,2.0409437597610673
8_4,2.09434492776569
8_5,2.071219664034897
9_1,1.8719175879377596
9_2,1.9240104431131793
9_3,1.9884658146461498
9_4,2.018501491157893
9_5,2.0621981909303813
10_1,4.859518601971428
10_2,4.878890602129541
10_3,4.701919423127333
10_4,4.82598706207654
10_5,4.67919584950043
11_1,2.396921644120285
11_2,2.499977260674147
11_3,2.5032938433272807
11_4,2.407709208092638
11_5,2.4202096427604656
12_1,5.78143941813746
12_2,5.843961854351275
12_3,5.900603087235667
12_4,5.72637245174043
12_5,5.73637756198169
13_1,2.272557498049892
13_2,2.2936147959171156
13_3,2.2242476237718427
13_4,2.2427864147880654
13_5,2.2372278042269262
14_1,0.13776966434569118
14_2,0.12733626672363083
14_3,0.11698018342770594
14_4,0.1383713929717462
14_5,0.13709077795241215
15_1,2.16943569592488
15_2,2.143895746204084
15_3,2.187888056329475
15_4,2.1874683532050794
15_5,2.2702576889050983
16_1,0.9308172192797272
16_2,0.9031707247083581
16_3,0.9141842596392719
16_4,1.597621814776353
16_5,1.081499246103801
17_1,0.5251872596997866
17_2,0.49932033915289986
17_3,0.5829756859740743
17_4,0.5925908238413309
17_5,0.44241622234305755
18_1,0.9775364412347332
18_2,1.019127544126382
18_3,0.924974508836749
18_4,0.9138112811568103
18_5,1.0238266308431272
19_1,0.9080127511448577
19_2,0.9429003020702297
19_3,0.9199794533873452
19_4,0.9140267094726116
19_5,0.9406455223128489
20_1,0.5218692545902288
20_2,0.5234983380777949
20_3,0.5128420636147923
20_4,0.4967009142251473
20_5,0.4981544276708768
21_1,0.73160781547506
21_2,0.5770660021343211
21_3,0.8161123055433392
21_4,0.04782056641612485
21_5,0.42370012665336365
22_1,1.2102415397566564
22_2,1.0089459612754121
22_3,1.1106212138697804
22_4,1.0624909737080692
22_5,0.9757261560677518
23_1,0.7182840126814646
23_2,0.734660003361238
23_3,0.7085248023865398
23_4,0.6787502538313014
23_5,0.7752155675055455
24_1,2.4140780599219998
24_2,2.499594588934689
24_3,2.45241450806751
24_4,2.4848053690045315
24_5,2.459206896033006
