index,target
1_1,3.952079805035936e-09
1_2,3.591615215056679e-08
1_3,1.6807196165011818e-08
1_4,1.7436923094615646e-08
1_5,2.091127879462011e-08
2_1,1.2037124781024786
2_2,1.9907397883501152
2_3,2.0478491407823065
2_4,2.072338740921163
2_5,2.223289340751899
3_1,1.278657244337568
3_2,1.3548343428343936
3_3,1.1735406485076618
3_4,1.2440436797669254
3_5,1.215034408350636
4_1,1.2923987745835472
4_2,1.2493224923211037
4_3,1.3533829294481092
4_4,1.2764539177561849
4_5,1.3237850733681746
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.0050662593169147705
6_2,0.0030030259154693083
6_3,0.0054661599806489535
6_4,0.00717617788858847
6_5,0.0069019418538475074
7_1,0.2025356190296108
7_2,0.05423072551596585
7_3,0.16350598197045188
7_4,0.18020440094179155
7_5,0.13011527083088006
8_1,0.5468991933240558
8_2,0.5240470392458894
8_3,0.4067861818825862
8_4,0.4818405764968166
8_5,0.42078701916436045
9_1,0.5542657664518662
9_2,0.24941352058524613
9_3,0.5259108936307035
9_4,0.37281409728478704
9_5,0.43399325625967977
10_1,1.4611110080521437
10_2,2.010630558344085
10_3,1.2202634707022633
10_4,1.7868851247300692
10_5,2.0307566482145187
11_1,1.488421902136071
11_2,1.495715014234226
11_3,1.0612411289228736
11_4,1.57957573399935
11_5,1.2147383082477348
12_1,0.5797241293223003
12_2,0.8331534535352705
12_3,0.9695953788648994
12_4,0.7581852367620237
12_5,0.674445114524773
13_1,0.7069669767036257
13_2,0.46680541132955994
13_3,0.6543064828120545
13_4,0.8034973148575228
13_5,0.6139630560627503
14_1,0.00012819069486390137
14_2,0.00015305442719633
14_3,0.00010464089742376819
14_4,0.00022002018530717688
14_5,0.00021397539513964224
15_1,0.9012060419966039
15_2,0.6979111971761528
15_3,1.1417459583760732
15_4,1.2122801479674736
15_5,1.2807351299529754
16_1,1.0280984615117699
16_2,1.130157092814538
16_3,1.1868664591691898
16_4,0.8594042211077348
16_5,1.0982492883506905
17_1,0.010640833781393647
17_2,0.02122910670440801
17_3,0.11752037725095495
17_4,0.04038541336315895
17_5,0.016081505950528898
18_1,0.17383386962599562
18_2,0.14007815171590826
18_3,0.11030930683087058
18_4,0.05200080990113594
18_5,0.13776327520717252
19_1,0.3711550737070379
19_2,0.4803370782099064
19_3,0.3742443121050116
19_4,0.453315679427026
19_5,0.40683554900131086
20_1,0.5495592859408178
20_2,0.44967405919190157
20_3,0.4675450362147641
20_4,0.4683252378586674
20_5,0.45870765126131374
21_1,0.3512657971840181
21_2,0.6201158235398023
21_3,0.4442647715843552
21_4,0.35126651532219216
21_5,0.49396454599605927
22_1,0.13503840795116243
22_2,0.5149164830011843
22_3,1.0837039072036319
22_4,0.9175911181490858
22_5,0.2283636522352154
23_1,0.5680738063446336
23_2,0.5136448246380602
23_3,0.5296778456653343
23_4,0.5903056270916995
23_5,0.6023440342503162
24_1,1.353631986720267
24_2,1.4238178345276196
24_3,1.4406418970567525
24_4,1.4214006031372133
24_5,1.3376456745933156
