index,target
1_1,0.0004483628211963806
1_2,0.0002393931066267819
1_3,0.0003810836596707911
1_4,0.0002908649826696055
1_5,0.00022895799150260182
2_1,2.7916975652623917
2_2,2.911813538091293
2_3,3.2019162759308397
2_4,3.199758568317231
2_5,2.905707533105153
3_1,1.0395601245339634
3_2,1.1574835858382044
3_3,1.1697334313573766
3_4,1.2250014543806576
3_5,1.2928808035639354
4_1,1.2437767104573174
4_2,1.2859623316441864
4_3,1.3294157776510547
4_4,1.287896251831522
4_5,1.2348261465634338
5_1,0.26209591330423343
5_2,0.6109131967617153
5_3,0.7189603839830934
5_4,0.19053490341082316
5_5,0.7464489722565544
6_1,0.5214607139661823
6_2,0.4139088354657604
6_3,0.3389619930580552
6_4,0.35282759177739365
6_5,0.483785750626374
7_1,0.3113789531826491
7_2,0.06355688738391312
7_3,0.3002841758811062
7_4,0.11163929947300727
7_5,0.2974442802731614
8_1,0.7532789538421554
8_2,0.7401991219661691
8_3,0.698793791407032
8_4,0.7418763153600891
8_5,0.6748693971621048
9_1,0.6866914167634206
9_2,0.6605390516000125
9_3,0.624524108850118
9_4,0.6797519201424681
9_5,0.6395380043761518
10_1,3.4323962200776177
10_2,2.376337508788648
10_3,2.4280866655672146
10_4,3.056961313664726
10_5,2.828119370681021
11_1,1.4971919037507309
11_2,1.6181635115366637
11_3,1.4282769662213137
11_4,1.5166306918887666
11_5,1.385434636241145
12_1,2.6548422720201414
12_2,2.5295247389749074
12_3,2.299103136961245
12_4,2.127906480986115
12_5,1.7497069437415724
13_1,0.9608451733322833
13_2,0.8641391976193418
13_3,0.9093487382571812
13_4,0.8839271054895963
13_5,0.7266844737688597
14_1,0.006813078929527179
14_2,0.004734176943768489
14_3,0.0047829271510799465
14_4,0.0033250051196709054
14_5,0.0038076131557146743
15_1,1.1355511901984727
15_2,1.2152227663010364
15_3,1.2494403538570795
15_4,1.2500841394393782
15_5,1.1114158559161038
16_1,0.6420862579681937
16_2,0.8826126523434467
16_3,0.7874673008124126
16_4,0.9267710335332611
16_5,0.8668030102952441
17_1,0.10064935682935286
17_2,0.06973644386183303
17_3,0.20483508985665214
17_4,0.09591778603763894
17_5,0.047433319192116956
18_1,0.24978413969635177
18_2,0.3439395175854229
18_3,0.346613508307285
18_4,0.3678868812414399
18_5,0.2220572882052773
19_1,0.375584703210837
19_2,0.3899104458697625
19_3,0.38613227368272723
19_4,0.39891860530847056
19_5,0.38561396980024876
20_1,0.48413845263908695
20_2,0.4975138137526146
20_3,0.5256489335006361
20_4,0.4763146481436955
20_5,0.4662528722329011
21_1,0.3519726955839131
21_2,0.4484344258533479
21_3,0.07288236224783749
21_4,0.4180562444735183
21_5,0.4940885466697876
22_1,0.8590965829581411
22_2,0.47066743380152665
22_3,1.0388344912814562
22_4,0.9176285020717716
22_5,0.6985025368333327
23_1,0.5035509074882137
23_2,0.5299309042834007
23_3,0.4918542178182696
23_4,0.5334193126541382
23_5,0.4914500210987455
24_1,1.2499552481024172
24_2,1.2617504838983198
24_3,1.3092139016921387
24_4,1.2565581869210727
24_5,1.3121694179170145
