index,target
1_1,3.2572088825555847e-10
1_2,1.9543253298264994e-10
1_3,3.4743561413057646e-10
1_4,3.9086506587735527e-10
1_5,2.6057671062399e-10
2_1,1.2138530639578995e-08
2_2,4.77723969357884e-10
2_3,7.687012222654525e-09
2_4,4.408088947942887e-09
2_5,5.428681469568803e-10
3_1,0.8110566111770666
3_2,0.9024921940930373
3_3,0.7388817062843849
3_4,0.8183543752127524
3_5,0.811063156726936
4_1,1.2020622195834454
4_2,1.0395501180312106
4_3,1.14408991348989
4_4,0.9980653692391286
4_5,1.1593252719665654
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,4.1257979174911604e-10
6_2,2.996631873438255e-09
6_3,5.254963151870694e-09
6_4,4.3429451761979113e-10
6_5,3.9086506587735527e-10
7_1,0.08202601951679556
7_2,0.004301469180415141
7_3,0.1192692679489956
7_4,0.011066176226613673
7_5,0.1267046882218661
8_1,8.03444760822403e-10
8_2,3.565557546133614e-08
8_3,4.950957089389655e-09
8_4,4.5600924348938044e-10
8_5,4.1257979174911604e-10
9_1,4.1257979174911604e-10
9_2,4.1257979174911604e-10
9_3,3.9086506587735527e-10
9_4,3.6915034000450873e-10
9_5,3.6915034000450873e-10
10_1,1.3897423584218684e-09
10_2,2.1931871166732483e-09
10_3,1.1725951001439836e-09
10_4,9.826887210708502e-06
10_5,1.5080849699937806e-06
11_1,0.07039444185568385
11_2,0.0009466423759639942
11_3,0.0049931628633723205
11_4,0.03561402814585497
11_5,8.374730934545594e-05
12_1,0.2755769810504789
12_2,6.698991871308383e-08
12_3,0.018846618356149664
12_4,2.0628987619605796e-09
12_5,0.0006681307966528564
13_1,3.720893091198765e-05
13_2,2.8502653315538738e-06
13_3,0.00011586178136609903
13_4,1.1258569359252236e-05
13_5,0.0003970187779238272
14_1,9.858484671542727e-09
14_2,6.470987688965044e-09
14_3,8.208165634521744e-09
14_4,6.340699431968461e-09
14_5,4.3429447709236736e-09
15_1,0.6972169573809274
15_2,0.8432733427413512
15_3,0.651662447397377
15_4,0.901272793567775
15_5,0.8432171572165916
16_1,0.144851731268281
16_2,0.1365935978065022
16_3,0.1571247461532658
16_4,0.3170091020488004
16_5,0.21996658320175708
17_1,0.016516561170983053
17_2,0.003807566962685444
17_3,0.03609892588245221
17_4,0.019241068327996783
17_5,0.015432898609356047
18_1,0.06590315962588078
18_2,0.009455008318495252
18_3,0.10977761171308295
18_4,0.07429067139731431
18_5,0.03691179661017267
19_1,0.16826232363961158
19_2,0.170199444076818
19_3,0.12700249802347638
19_4,0.13332149827464376
19_5,0.06651855943090335
20_1,0.3804966553057748
20_2,0.3910714008309368
20_3,0.3945485547281256
20_4,0.3696744938118478
20_5,0.4148054532211369
21_1,0.3512657757425646
21_2,0.44762611845925254
21_3,0.4286230387934487
21_4,0.3512657757425646
21_5,3.6915034000450873e-10
22_1,3.040061623794547e-10
22_2,0.47055732103041387
22_3,0.3661291973741322
22_4,0.8553485152763527
22_5,0.22836362979990393
23_1,0.2707712541314788
23_2,0.257890841413027
23_3,0.16858059043038892
23_4,0.20033224033563396
23_5,0.1312082493898391
24_1,1.0284585056598798
24_2,0.8884688355923918
24_3,0.9351836464927309
24_4,1.0281613271187129
24_5,0.9472303374131952
