index,target
1_1,3.4743561413057646e-10
1_2,2.6057671062399e-10
1_3,3.040061623794547e-10
1_4,2.3886198474462907e-10
1_5,2.6057671062399e-10
2_1,2.8229143650226525e-10
2_2,3.6915034000450873e-10
2_3,3.4743561413057646e-10
2_4,1.7371780710003178e-10
2_5,1.9543253298264994e-10
3_1,0.6515064141433142
3_2,0.776322846539908
3_3,0.9757600215881886
3_4,1.1220796319631863
3_5,1.084009551249055
4_1,1.2923987745835472
4_2,1.0967695737615335
4_3,1.228382832122178
4_4,1.2154215539452577
4_5,1.2040156125175356
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,3.040061623794547e-10
6_2,3.4743561413057646e-10
6_3,3.4743561413057646e-10
6_4,3.040061623794547e-10
6_5,3.040061623794547e-10
7_1,0.2025356190296108
7_2,0.05423072551596585
7_3,0.16350598197045188
7_4,0.18020440094179155
7_5,0.08916509811385234
8_1,3.040061623794547e-10
8_2,2.6057671062399e-10
8_3,2.6057671062399e-10
8_4,3.4743561413057646e-10
8_5,2.1714725886418237e-10
9_1,2.3886198474462907e-10
9_2,2.6057671062399e-10
9_3,2.3886198474462907e-10
9_4,1.520030812163279e-10
9_5,3.6915034000450873e-10
10_1,2.1714725886418237e-10
10_2,3.2572088825555847e-10
10_3,2.1714725886418237e-10
10_4,3.040061623794547e-10
10_5,2.3886198474462907e-10
11_1,3.040061623794547e-10
11_2,3.9086506587735527e-10
11_3,3.6915034000450873e-10
11_4,3.2572088825555847e-10
11_5,2.8229143650226525e-10
12_1,0.00010495679213688636
12_2,3.4743561413057646e-10
12_3,0.13220903595835523
12_4,3.040061623794547e-10
12_5,3.4743561413057646e-10
13_1,9.172298486302754e-08
13_2,5.7761165666563725e-09
13_3,2.568851784879657e-08
13_4,3.3657822108956266e-09
13_5,3.648073645210133e-09
14_1,3.040061623794547e-10
14_2,3.4743561413057646e-10
14_3,3.4743561413057646e-10
14_4,3.4743561413057646e-10
14_5,3.9086506587735527e-10
15_1,0.8731594604878873
15_2,0.6004149393710901
15_3,1.001932241545952
15_4,1.1459004072307721
15_5,0.9956305787048267
16_1,0.7809954003509584
16_2,0.795686517287043
16_3,0.9139805574946106
16_4,0.4074779004010806
16_5,0.2988998351431553
17_1,0.004437356200310859
17_2,0.016479290701675343
17_3,0.10302133311130542
17_4,0.0223152183617706
17_5,0.004828562864892094
18_1,0.10418251473649458
18_2,0.07546997032429582
18_3,0.09384937546646537
18_4,0.03899836889723451
18_5,0.07592623914631386
19_1,0.33451364104578113
19_2,0.31067492088870685
19_3,0.2697583894214435
19_4,0.32805727743588825
19_5,0.3005936826074782
20_1,0.43862527107757326
20_2,0.4496583693726431
20_3,0.4404339061482628
20_4,0.4309854051902946
20_5,0.4239672780815726
21_1,0.3512657757425646
21_2,0.584125329518555
21_3,0.2507870283025097
21_4,0.3512657757425646
21_5,0.4939645385805773
22_1,3.040061623794547e-10
22_2,0.24001616155427163
22_3,0.9574125562990556
22_4,0.518443266670712
22_5,0.22836362979990393
23_1,0.4562125557340821
23_2,0.5136448246380602
23_3,0.5058638439423101
23_4,0.5262220372005832
23_5,0.49145627892393356
24_1,1.2494395623975973
24_2,1.3388342392355985
24_3,1.28001146167977
24_4,1.235698851468056
24_5,1.2806492199609996
