index,target
1_1,2.424854755418765e-06
1_2,4.497248077900016e-06
1_3,2.1585250698134967e-06
1_4,2.6977203691582166e-06
1_5,4.358123259084756e-06
2_1,2.1705301287454226
2_2,2.488215309113313
2_3,2.344091080159168
2_4,2.1468344092034233
2_5,2.5326472242925995
3_1,0.9756650198535737
3_2,0.9239248159300147
3_3,1.0055253486708302
3_4,1.1251794134892044
3_5,1.1130808744921772
4_1,1.2125201453224663
4_2,0.9991362459820775
4_3,1.0562933853356542
4_4,1.1633611066823513
4_5,1.044659561393389
5_1,0.0
5_2,0.0
5_3,0.0
5_4,0.0
5_5,0.0
6_1,0.07958339078975406
6_2,0.06494646813037475
6_3,0.06743653272546184
6_4,0.044785147201283175
6_5,0.0949127572196736
7_1,0.23802956894699293
7_2,0.08797555531587081
7_3,0.13985759364256897
7_4,0.08363379996747229
7_5,0.3190226183046526
8_1,0.5325542125720749
8_2,0.7029098410919319
8_3,0.6072254282140768
8_4,0.531119982636704
8_5,0.5751614593156739
9_1,0.629130282987349
9_2,0.622507880888032
9_3,0.481312074500963
9_4,0.5591881254904012
9_5,0.5802802285532309
10_1,3.0653036972618204
10_2,2.3239209718129237
10_3,2.3788472080264484
10_4,2.5707854461586788
10_5,2.9178360937880896
11_1,1.6057866135110725
11_2,1.7409970800148957
11_3,1.612382265472328
11_4,1.5894426161554167
11_5,1.3964129346195882
12_1,0.9263353557867037
12_2,0.9384202502893537
12_3,1.3270392515093274
12_4,0.9451166978378579
12_5,0.7465752051473286
13_1,0.6052915823670243
13_2,0.44937773776302076
13_3,0.6396251080173152
13_4,0.7474041113314385
13_5,0.6489317976389513
14_1,0.0007871473380992687
14_2,0.0006975916424053424
14_3,0.0006330238790532667
14_4,0.0014926882440562202
14_5,0.0009060250271095303
15_1,1.0559186501634663
15_2,1.119472754171437
15_3,1.1413770277723154
15_4,1.0533439300810012
15_5,0.994720880309472
16_1,0.6097182029986895
16_2,0.6239172972082256
16_3,0.4148867900594199
16_4,0.2606657442377544
16_5,0.7946473749858601
17_1,0.024171897052882883
17_2,0.013601380685792096
17_3,0.0470273600618106
17_4,0.024175560050658542
17_5,0.036723179520130995
18_1,0.11641101968726356
18_2,0.11604620472455682
18_3,0.16225511008792656
18_4,0.14130339721791108
18_5,0.12083799940567455
19_1,0.3026874452139726
19_2,0.4137526009703951
19_3,0.4359990014861153
19_4,0.389960414887056
19_5,0.34902873362145126
20_1,0.44161818369225025
20_2,0.437876920263628
20_3,0.4523414988270374
20_4,0.36911723821332687
20_5,0.4658059403621345
21_1,0.35127321703359543
21_2,0.6201162012320032
21_3,0.5127885335698671
21_4,0.6569253835535599
21_5,0.4284524223981312
22_1,0.2962403147902945
22_2,0.47055773560156544
22_3,0.805429489837597
22_4,0.9175913750804335
22_5,0.22841555062038554
23_1,0.5411206380118354
23_2,0.4891045544380365
23_3,0.4692682009234059
23_4,0.4673437099976304
23_5,0.43963181376525345
24_1,1.159894088987108
24_2,1.1972262637675926
24_3,1.3154024332388574
24_4,1.2823169830603687
24_5,1.2914335052895027
